time,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,lz_sp,lex,ley,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,e_yaw,ff_x,ff_y,ff_z,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
0.0500,-4.030951,-0.594223,6.958325,0.016568,0.018291,-0.000428,-1.586028,0.000274,-4.030951,-0.594223,6.958325,0.0,0.0,-5.052419185638428,-0.5888598561286926,7.958581447601318,0.021528594195842743,0.015055184252560139,-0.00047333232942037284,-1.586198329925537,9.876047261059284e-05,-5.030835000308411,-0.5789919157559162,7.958325,0.021584185330016936,0.009867940372776385,-0.0002564476013180439,0.000170329925537116,-4.173317082878921e-06,-0.0002739682160845045,0.0,0.021584185330016936,0.009867940372776385,-0.0002564476013180439,0.0,0.0,-0.0,-0.0,0.0,0.0,0.021580012012934056,0.009593972156691881,-0.0002564476013180439,0.000340659851074232
0.1000,-4.030951,-0.594223,6.958325,0.016568,0.018291,-0.000428,-1.586028,0.000274,-4.029710399998456,-0.6934127000551119,6.958325,0.0012416000015437604,-0.0991897000551119,-5.052419185638428,-0.5888598561286926,7.958581447601318,0.021528594195842743,0.015055184252560139,-0.00047333232942037284,-1.5862268209457397,0.0005087145837023854,-5.030835000308411,-0.5789919157559162,7.958325,0.021584185330016936,0.009867940372776385,-0.0002564476013180439,0.00019882094573975273,-4.173317082878921e-06,-0.0002739682160845045,0.0,0.021584185330016936,0.009867940372776385,-0.0002564476013180439,0.0,0.0,-0.0,-0.0,0.0,0.0,0.021580012012934056,0.009593972156691881,-0.0002564476013180439,0.00039764189147950546
0.1500,-4.030951,-0.594223,6.958325,0.016568,0.018291,-0.000428,-1.586028,0.000274,-4.027118399996132,-0.7685660500878316,6.958325,0.003833150003865594,-0.17434305008783169,-5.052134990692139,-0.5899513363838196,7.958440780639648,0.021987468004226685,0.015108233317732811,-1.9398028598516248e-05,-1.5862268209457397,0.0005087145837023854,-5.030835000308411,-0.5789919157559162,7.958325,0.021299990383727874,0.010959420627903338,-0.00011578063964812202,0.00019882094573975273,-4.173317082878921e-06,-0.0002739682160845045,0.0,0.021299990383727874,0.010959420627903338,-0.00011578063964812202,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.021295817066644993,0.010685452411818834,-0.00011578063964812202,0.00039764189147950546
0.2000,-4.030951,-0.594223,6.958325,0.016568,0.018291,-0.000428,-1.586028,0.000274,-4.02468099999866,-0.8181060000223112,6.958325,0.006270000001340405,-0.2238830000223112,-5.052134990692139,-0.5899513363838196,7.958440780639648,0.021987468004226685,0.015108233317732811,-1.9398028598516248e-05,-1.5862268209457397,0.0005087145837023854,-5.030835000308411,-0.5789919157559162,7.958325,0.021299990383727874,0.010959420627903338,-0.00011578063964812202,0.00019882094573975273,-4.173317082878921e-06,-0.0002739682160845045,0.0,0.021299990383727874,0.010959420627903338,-0.00011578063964812202,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.021295817066644993,0.010685452411818834,-0.00011578063964812202,0.00039764189147950546
0.2500,-4.030905849998557,-0.5943280000033574,6.958332350000235,0.016140349986325717,0.015409649907867667,-0.00042169999979855497,-1.577474,0.124785,-4.017755249987122,-0.91866505015294,6.958325,0.013150600011434406,-0.3243370501495826,-5.052134990692139,-0.5899513363838196,7.958440780639648,0.021987468004226685,0.015108233317732811,-1.9398028598516248e-05,-1.5862268209457397,0.0005087145837023854,-5.030883554421688,-0.5876503764258532,7.958332350000235,0.02125143627045034,0.0023009599579664197,-0.00010843063941301523,0.008752820945739703,-0.0008332672581188595,-0.12478221784644054,0.0,0.02125143627045034,0.0023009599579664197,-0.00010843063941301523,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.020418169012331483,-0.12248125788847412,-0.00010843063941301523,0.017505641891479407
0.3000,-4.03065,-0.594923,6.958374,0.013717,-0.000918,-0.000386,-1.577474,0.124785,-4.0109365,-0.993553,6.958325,0.019713500000000002,-0.398631,-5.052134990692139,-0.5899513363838196,7.958440780639648,0.021987468004226685,0.015108233317732811,-1.9398028598516248e-05,-1.5862268209457397,0.0005087145837023854,-5.030627704423132,-0.5882453764224957,7.958374,0.021507286269006443,0.001705959961323833,-6.678063964837833e-05,0.008752820945739703,-0.0008332672581188595,-0.12478221784644054,0.0,0.021507286269006443,0.001705959961323833,-6.678063964837833e-05,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.020674019010887584,-0.12307625788511671,-6.678063964837833e-05,0.017505641891479407
0.3500,-4.03065,-0.594923,6.958374,0.013717,-0.000918,-0.000386,-1.577474,0.124785,-3.9998111999931805,-1.0921244000547106,6.958325,0.030838800006819423,-0.4972014000547105,-5.052134990692139,-0.5899513363838196,7.958440780639648,0.021987468004226685,0.015108233317732811,-1.9398028598516248e-05,-1.5862268209457397,0.0005087145837023854,-5.030627704423132,-0.5882453764224957,7.958374,0.021507286269006443,0.001705959961323833,-6.678063964837833e-05,0.008752820945739703,-0.0008332672581188595,-0.12478221784644054,0.0,0.021507286269006443,0.001705959961323833,-6.678063964837833e-05,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.020674019010887584,-0.12307625788511671,-6.678063964837833e-05,0.017505641891479407
0.4000,-4.03065,-0.594923,6.958374,0.013717,-0.000918,-0.000386,-1.577474,0.124785,-3.9931229999908515,-1.1428852000649217,6.958325,0.037527000009148374,-0.5479622000649218,-5.051576614379883,-0.5910845398902893,7.958327770233154,0.02353014051914215,0.011430594138801098,0.00022565583640243858,-1.5860950946807861,0.004021024331450462,-5.030627704423132,-0.5882453764224957,7.958374,0.020948909956750583,0.0028391634677935595,4.62297668457623e-05,0.00862109468078609,-0.0008332672581188595,-0.12478221784644054,0.0,0.020948909956750583,0.0028391634677935595,4.62297668457623e-05,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.020115642698631725,-0.12194305437864698,4.62297668457623e-05,0.01724218936157218
0.4500,-4.03065,-0.594923,6.958374,0.013717,-0.000918,-0.000386,-1.577474,0.124785,-3.978293499980292,-1.2409670001190773,6.958325,0.052357200019704175,-0.6460440001190776,-5.051576614379883,-0.5910845398902893,7.958327770233154,0.02353014051914215,0.011430594138801098,0.00022565583640243858,-1.5860950946807861,0.004021024331450462,-5.030627704423132,-0.5882453764224957,7.958374,0.020948909956750583,0.0028391634677935595,4.62297668457623e-05,0.00862109468078609,-0.0008332672581188595,-0.12478221784644054,0.0,0.020948909956750583,0.0028391634677935595,4.62297668457623e-05,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.020115642698631725,-0.12194305437864698,4.62297668457623e-05,0.01724218936157218
0.5000,-4.031037400002859,-0.6084040000994755,6.958373349999995,0.014012100002177525,-0.0935196006833016,-0.0007207500024701,-1.498739,0.459204,-3.9654351499725218,-1.3150579501510022,6.958325,0.06560160003033187,-0.7066539500515268,-5.051576614379883,-0.5910845398902893,7.958327770233154,0.02353014051914215,0.011430594138801098,0.00022565583640243858,-1.5860950946807861,0.004021024331450462,-5.028442393950492,-0.6803989863715854,7.958373349999995,0.02313422042939095,-0.08931444648129605,4.557976684083087e-05,0.08735609468078608,0.03306038567609796,-0.4580123628407291,0.0,0.02313422042939095,-0.08931444648129605,4.557976684083087e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05619460610548891,-0.5473268093220252,4.557976684083087e-05,0.17471218936157215
