time,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,e_yaw,ff_x,ff_y,ff_z,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
0.0500,1.330907,0.086511,5.697678,-0.045107,-0.062726,-0.053924,-1.611706,0.201356,-1.2193022966384888,0.16128209233283997,3.1836774349212646,-0.015936290845274925,0.0008694641292095184,-0.04026143252849579,-1.3031997680664062,-0.08162856847047806,1.4127035261582963,2.084837632037024,5.697678,2.632005822796785,1.923555539704184,2.514000565078735,-0.30850623193359383,-0.402375057320447,0.016470221321129887,0.0,1.3160029113983924,0.961777769852092,1.2570002825393676,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.9136278540779454,0.9782479911732218,1.2570002825393676,-0.21850652869982728
0.1000,1.330907,0.086511,5.697678,-0.045107,-0.062726,-0.053924,-1.611706,0.201356,-1.2193022966384888,0.16128209233283997,3.1836774349212646,-0.015936290845274925,0.0008694641292095184,-0.04026143252849579,-1.3031997680664062,-0.08162856847047806,1.4127035261582963,2.084837632037024,5.697678,2.632005822796785,1.923555539704184,2.514000565078735,-0.30850623193359383,-0.402375057320447,0.016470221321129887,0.0,1.3160029113983924,0.961777769852092,1.2570002825393676,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.9136278540779454,0.9782479911732218,1.2570002825393676,-0.21850652869982728
0.1500,1.330907,0.086511,5.697678,-0.045107,-0.062726,-0.053924,-1.611706,0.201356,-1.2193022966384888,0.16128209233283997,3.1836774349212646,-0.015936290845274925,0.0008694641292095184,-0.04026143252849579,-1.3031997680664062,-0.08162856847047806,1.4127035261582963,2.084837632037024,5.697678,2.632005822796785,1.923555539704184,2.514000565078735,-0.30850623193359383,-0.402375057320447,0.016470221321129887,0.0,1.3160029113983924,0.961777769852092,1.2570002825393676,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.9136278540779454,0.9782479911732218,1.2570002825393676,-0.21850652869982728
0.2000,1.330907,0.086511,5.697678,-0.045107,-0.062726,-0.053924,-1.611706,0.201356,-1.2193022966384888,0.16128209233283997,3.1836774349212646,-0.015936290845274925,0.0008694641292095184,-0.04026143252849579,-1.3140664100646973,-0.01387037243694067,1.4127035261582963,2.084837632037024,5.697678,2.632005822796785,1.923555539704184,2.514000565078735,-0.2976395899353028,-0.402375057320447,0.016470221321129887,0.0,1.3160029113983924,0.961777769852092,1.2570002825393676,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.9136278540779454,0.9782479911732218,1.2570002825393676,-0.21658903470454818
0.2500,1.329575000001021,0.08360985000222346,5.695118100001962,-0.044415650000529855,-0.05875940000304002,-0.05184965000158979,-1.581402,0.11643,-1.2193022966384888,0.16128209233283997,3.1836774349212646,-0.015936290845274925,0.0008694641292095184,-0.04026143252849579,-1.3140664100646973,-0.01387037243694067,1.3507859487703484,2.0834973707524043,5.695118100001962,2.5700882454088374,1.9222152784195643,2.5114406650806975,-0.2673355899353027,-0.23284690404094355,0.0024695907652127914,0.0,1.2850441227044187,0.9611076392097821,1.2557203325403488,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0521972186634752,0.963577229974995,1.2557203325403488,-0.20083843470454812
0.3000,1.322027,0.06717,5.680612,-0.040498,-0.036282,-0.040095,-1.581402,0.11643,-1.2193022966384888,0.16128209233283997,3.1836774349212646,-0.015936290845274925,0.0008694641292095184,-0.04026143252849579,-1.3140664100646973,-0.01387037243694067,1.3432379487693276,2.067057520750181,5.680612,2.562540245407816,1.905775428417341,2.4969345650787353,-0.2673355899353027,-0.23284690404094355,0.0024695907652127914,0.0,1.281270122703908,0.9528877142086705,1.2484672825393677,0.0,0.0,0.0,-0.0,-0.0,0.0,1.0484232186629645,0.9553573049738833,1.2484672825393677,-0.20083843470454812
0.3500,1.322027,0.06717,5.680612,-0.040498,-0.036282,-0.040095,-1.581402,0.11643,-1.2193022966384888,0.16128209233283997,3.1836774349212646,-0.015936290845274925,0.0008694641292095184,-0.04026143252849579,-1.3140664100646973,-0.01387037243694067,1.3432379487693276,2.067057520750181,5.680612,2.562540245407816,1.905775428417341,2.4969345650787353,-0.2673355899353027,-0.23284690404094355,0.0024695907652127914,0.0,1.281270122703908,0.9528877142086705,1.2484672825393677,0.0,0.0,0.0,-0.0,-0.0,0.0,1.0484232186629645,0.9553573049738833,1.2484672825393677,-0.20083843470454812
0.4000,1.322027,0.06717,5.680612,-0.040498,-0.036282,-0.040095,-1.581402,0.11643,-1.2179971933364868,0.1664944589138031,3.1932337284088135,-0.002191738225519657,0.02438417077064514,-0.0006635449826717377,-1.2955193519592285,-0.0233059860765934,1.3432379487693276,2.067057520750181,5.680612,2.561235142105814,1.9005630618363778,2.4873782715911865,-0.28588264804077146,-0.23284690404094355,0.0024695907652127914,0.0,1.280617571052907,0.9502815309181889,1.2436891357955933,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0477706670119635,0.9527511216834017,1.2436891357955933,-0.21473251982495783
0.4500,1.322027,0.06717,5.680612,-0.040498,-0.036282,-0.040095,-1.581402,0.11643,-1.2133985757827759,0.17885638773441315,3.2066256999969482,0.013170805759727955,0.07075416296720505,-0.03970734402537346,-1.2955193519592285,-0.0233059860765934,1.3432379487693276,2.067057520750181,5.680612,2.556636524552103,1.8882011330157678,2.4739863000030518,-0.28588264804077146,-0.23284690404094355,0.0024695907652127914,0.0,1.2783182622760516,0.9441005665078839,1.2369931500015259,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.045471358235108,0.9465701572730967,1.2369931500015259,-0.21473251982495783
0.5000,1.322027,0.06717,5.680612,-0.040498,-0.036282,-0.040095,-1.581402,0.11643,-1.2133985757827759,0.17885638773441315,3.2066256999969482,0.013170805759727955,0.07075416296720505,-0.03970734402537346,-1.2955193519592285,-0.0233059860765934,1.3432379487693276,2.067057520750181,5.680612,2.556636524552103,1.8882011330157678,2.4739863000030518,-0.28588264804077146,-0.23284690404094355,0.0024695907652127914,0.0,1.2783182622760516,0.9441005665078839,1.2369931500015259,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.045471358235108,0.9465701572730967,1.2369931500015259,-0.21473251982495783
