t,x,y,z,vx,vy,vz,yaw,yaw_rate
0.00000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.553216,0.034368
0.02000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.553216,0.034368
0.04000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.553216,0.034368
0.06000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.552728,0.020202
0.08000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.552728,0.020202
0.10000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.552728,0.020202
0.12000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.552728,0.020202
0.14000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.552728,0.020202
0.16000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.552728,0.020202
0.18000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.552728,0.020202
0.20000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.552728,0.020202
0.22000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.552728,0.020202
0.24000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.552728,0.020202
0.26000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.552728,0.020202
0.28000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.552728,0.020202
0.30000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.552728,0.020202
0.32000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.552728,0.020202
0.34000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.552728,0.020202
0.36000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.552728,0.020202
0.38000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.552728,0.020202
0.40000,1.333194,0.284437,5.642144,0.050578,0.062296,-0.047587,-1.552728,0.020202
0.42000,1.342026,0.292551,5.638203,0.039386,0.057505,0.022805,-1.544410,-0.088850
0.44000,1.342026,0.292551,5.638203,0.039386,0.057505,0.022805,-1.544410,-0.088850
0.46000,1.342026,0.292551,5.638203,0.039386,0.057505,0.022805,-1.544410,-0.088850
0.48000,1.342026,0.292551,5.638203,0.039386,0.057505,0.022805,-1.544410,-0.088850
0.50000,1.342026,0.292551,5.638203,0.039386,0.057505,0.022805,-1.544410,-0.088850
