t,x,y,z,vx,vy,vz,yaw,yaw_rate
0.00000,1.369617,0.209223,5.648716,0.043134,-0.033272,0.024294,-1.594285,-0.018349
0.02000,1.377992,0.196821,5.643610,0.008886,-0.076756,-0.003796,-1.594285,-0.018349
0.04000,1.377992,0.196821,5.643610,0.008886,-0.076756,-0.003796,-1.594285,-0.018349
0.06000,1.377992,0.196821,5.643610,0.008886,-0.076756,-0.003796,-1.594285,-0.018349
0.08000,1.377992,0.196821,5.643610,0.008886,-0.076756,-0.003796,-1.594285,-0.018349
0.10000,1.377992,0.196821,5.643610,0.008886,-0.076756,-0.003796,-1.594285,-0.018349
0.12000,1.377992,0.196821,5.643610,0.008886,-0.076756,-0.003796,-1.594285,-0.018349
0.14000,1.377992,0.196821,5.643610,0.008886,-0.076756,-0.003796,-1.594285,-0.018349
0.16000,1.377992,0.196821,5.643610,0.008886,-0.076756,-0.003796,-1.594285,-0.018349
0.18000,1.377992,0.196821,5.643610,0.008886,-0.076756,-0.003796,-1.594285,-0.018349
0.20000,1.377992,0.196821,5.643610,0.008886,-0.076756,-0.003796,-1.577233,0.087568
0.22000,1.388434,0.180404,5.641126,0.015642,-0.089050,-0.002996,-1.577233,0.087568
0.24000,1.388434,0.180404,5.641126,0.015642,-0.089050,-0.002996,-1.577233,0.087568
0.26000,1.388434,0.180404,5.641126,0.015642,-0.089050,-0.002996,-1.577233,0.087568
0.28000,1.388434,0.180404,5.641126,0.015642,-0.089050,-0.002996,-1.577233,0.087568
0.30000,1.388434,0.180404,5.641126,0.015642,-0.089050,-0.002996,-1.577233,0.087568
0.32000,1.388434,0.180404,5.641126,0.015642,-0.089050,-0.002996,-1.577233,0.087568
0.34000,1.388434,0.180404,5.641126,0.015642,-0.089050,-0.002996,-1.577233,0.087568
0.36000,1.388434,0.180404,5.641126,0.015642,-0.089050,-0.002996,-1.577233,0.087568
0.38000,1.388434,0.180404,5.641126,0.015642,-0.089050,-0.002996,-1.577233,0.087568
0.40000,1.388434,0.180404,5.641126,0.015642,-0.089050,-0.002996,-1.577233,0.087568
0.42000,1.388434,0.180404,5.641126,0.015642,-0.089050,-0.002996,-1.577233,0.087568
0.44000,1.388434,0.180404,5.641126,0.015642,-0.089050,-0.002996,-1.577233,0.087568
0.46000,1.388434,0.180404,5.641126,0.015642,-0.089050,-0.002996,-1.577233,0.087568
0.48000,1.388434,0.180404,5.641126,0.015642,-0.089050,-0.002996,-1.566984,0.015054
0.50000,1.397144,0.169930,5.641127,0.018416,-0.003334,0.009020,-1.566984,0.015054
0.52000,1.397144,0.169930,5.641127,0.018416,-0.003334,0.009020,-1.566984,0.015054
0.54000,1.397144,0.169930,5.641127,0.018416,-0.003334,0.009020,-1.566984,0.015054
0.56000,1.397144,0.169930,5.641127,0.018416,-0.003334,0.009020,-1.566984,0.015054
0.58000,1.397144,0.169930,5.641127,0.018416,-0.003334,0.009020,-1.566984,0.015054
0.60000,1.397144,0.169930,5.641127,0.018416,-0.003334,0.009020,-1.566984,0.015054
0.62000,1.397144,0.169930,5.641127,0.018416,-0.003334,0.009020,-1.566984,0.015054
0.64000,1.397144,0.169930,5.641127,0.018416,-0.003334,0.009020,-1.566984,0.015054
0.66000,1.397144,0.169930,5.641127,0.018416,-0.003334,0.009020,-1.566984,0.015054
0.68000,1.397144,0.169930,5.641127,0.018416,-0.003334,0.009020,-1.566984,0.015054
0.70000,1.397144,0.169930,5.641127,0.018416,-0.003334,0.009020,-1.555316,-0.000340
0.72000,1.397144,0.169930,5.641127,0.018416,-0.003334,0.009020,-1.555316,-0.000340
0.74000,1.397144,0.169930,5.641127,0.018416,-0.003334,0.009020,-1.555316,-0.000340
0.76000,1.397144,0.169930,5.641127,0.018416,-0.003334,0.009020,-1.555316,-0.000340
0.78000,1.397144,0.169930,5.641127,0.018416,-0.003334,0.009020,-1.555316,-0.000340
0.80000,1.397144,0.169930,5.641127,0.018416,-0.003334,0.009020,-1.555316,-0.000340
0.82000,1.397144,0.169930,5.641127,0.018416,-0.003334,0.009020,-1.555316,-0.000340
0.84000,1.397144,0.169930,5.641127,0.018416,-0.003334,0.009020,-1.555316,-0.000340
0.86000,1.397144,0.169930,5.641127,0.018416,-0.003334,0.009020,-1.555316,-0.000340
0.88000,1.402906,0.165782,5.637394,0.003765,-0.025274,-0.052597,-1.525222,0.156574
0.90000,1.402906,0.165782,5.637394,0.003765,-0.025274,-0.052597,-1.525222,0.156574
0.92000,1.402906,0.165782,5.637394,0.003765,-0.025274,-0.052597,-1.525222,0.156574
0.94000,1.402906,0.165782,5.637394,0.003765,-0.025274,-0.052597,-1.525222,0.156574
0.96000,1.402906,0.165782,5.637394,0.003765,-0.025274,-0.052597,-1.525222,0.156574
0.98000,1.402906,0.165782,5.637394,0.003765,-0.025274,-0.052597,-1.525222,0.156574
1.00000,1.404564,0.153479,5.638388,-0.005530,-0.075426,0.026998,-1.525222,0.156574
1.02000,1.404564,0.153479,5.638388,-0.005530,-0.075426,0.026998,-1.525222,0.156574
1.04000,1.404564,0.153479,5.638388,-0.005530,-0.075426,0.026998,-1.525222,0.156574
1.06000,1.404564,0.153479,5.638388,-0.005530,-0.075426,0.026998,-1.449295,0.318381
1.08000,1.404564,0.153479,5.638388,-0.005530,-0.075426,0.026998,-1.449295,0.318381
1.10000,1.404564,0.153479,5.638388,-0.005530,-0.075426,0.026998,-1.449295,0.318381
1.12000,1.404564,0.153479,5.638388,-0.005530,-0.075426,0.026998,-1.449295,0.318381
1.14000,1.404564,0.153479,5.638388,-0.005530,-0.075426,0.026998,-1.449295,0.318381
1.16000,1.404564,0.153479,5.638388,-0.005530,-0.075426,0.026998,-1.449295,0.318381
1.18000,1.404564,0.153479,5.638388,-0.005530,-0.075426,0.026998,-1.449295,0.318381
1.20000,1.407134,0.117702,5.645444,0.033867,-0.199191,-0.020848,-1.449295,0.318381
1.22000,1.407134,0.117702,5.645444,0.033867,-0.199191,-0.020848,-1.344959,0.419841
1.24000,1.407134,0.117702,5.645444,0.033867,-0.199191,-0.020848,-1.344959,0.419841
1.26000,1.407134,0.117702,5.645444,0.033867,-0.199191,-0.020848,-1.344959,0.419841
1.28000,1.407134,0.117702,5.645444,0.033867,-0.199191,-0.020848,-1.344959,0.419841
1.30000,1.407134,0.117702,5.645444,0.033867,-0.199191,-0.020848,-1.344959,0.419841
1.32000,1.407134,0.117702,5.645444,0.033867,-0.199191,-0.020848,-1.344959,0.419841
1.34000,1.407134,0.117702,5.645444,0.033867,-0.199191,-0.020848,-1.344959,0.419841
1.36000,1.407134,0.117702,5.645444,0.033867,-0.199191,-0.020848,-1.344959,0.419841
1.38000,1.422509,0.053553,5.645935,0.070331,-0.291123,-0.006467,-1.344959,0.419841
1.40000,1.422509,0.053553,5.645935,0.070331,-0.291123,-0.006467,-1.344959,0.419841
1.42000,1.422509,0.053553,5.645935,0.070331,-0.291123,-0.006467,-1.344959,0.419841
1.44000,1.422509,0.053553,5.645935,0.070331,-0.291123,-0.006467,-1.344959,0.419841
1.46000,1.422509,0.053553,5.645935,0.070331,-0.291123,-0.006467,-1.344959,0.419841
1.48000,1.422509,0.053553,5.645935,0.070331,-0.291123,-0.006467,-1.344959,0.419841
1.50000,1.422509,0.053553,5.645935,0.070331,-0.291123,-0.006467,-1.344959,0.419841
1.52000,1.422509,0.053553,5.645935,0.070331,-0.291123,-0.006467,-1.344959,0.419841
1.54000,1.422509,0.053553,5.645935,0.070331,-0.291123,-0.006467,-1.344959,0.419841
1.56000,1.422509,0.053553,5.645935,0.070331,-0.291123,-0.006467,-1.344959,0.419841
1.58000,1.422509,0.053553,5.645935,0.070331,-0.291123,-0.006467,-1.239328,0.480433
1.60000,1.422509,0.053553,5.645935,0.070331,-0.291123,-0.006467,-1.239328,0.480433
1.62000,1.422509,0.053553,5.645935,0.070331,-0.291123,-0.006467,-1.239328,0.480433
1.64000,1.422509,0.053553,5.645935,0.070331,-0.291123,-0.006467,-1.239328,0.480433
1.66000,1.422509,0.053553,5.645935,0.070331,-0.291123,-0.006467,-1.239328,0.480433
1.68000,1.422509,0.053553,5.645935,0.070331,-0.291123,-0.006467,-1.239328,0.480433
1.70000,1.422509,0.053553,5.645935,0.070331,-0.291123,-0.006467,-1.239328,0.480433
1.72000,1.422509,0.053553,5.645935,0.070331,-0.291123,-0.006467,-1.239328,0.480433
1.74000,1.451611,-0.035602,5.643626,0.127718,-0.360251,-0.037716,-1.239328,0.480433
1.76000,1.451611,-0.035602,5.643626,0.127718,-0.360251,-0.037716,-1.239328,0.480433
1.78000,1.451611,-0.035602,5.643626,0.127718,-0.360251,-0.037716,-1.239328,0.480433
1.80000,1.451611,-0.035602,5.643626,0.127718,-0.360251,-0.037716,-1.239328,0.480433
1.82000,1.451611,-0.035602,5.643626,0.127718,-0.360251,-0.037716,-1.239328,0.480433
1.84000,1.451611,-0.035602,5.643626,0.127718,-0.360251,-0.037716,-1.239328,0.480433
1.86000,1.451611,-0.035602,5.643626,0.127718,-0.360251,-0.037716,-1.120365,0.539561
1.88000,1.451611,-0.035602,5.643626,0.127718,-0.360251,-0.037716,-1.120365,0.539561
1.90000,1.451611,-0.035602,5.643626,0.127718,-0.360251,-0.037716,-1.120365,0.539561
1.92000,1.451611,-0.035602,5.643626,0.127718,-0.360251,-0.037716,-1.120365,0.539561
1.94000,1.451611,-0.035602,5.643626,0.127718,-0.360251,-0.037716,-1.120365,0.539561
1.96000,1.451611,-0.035602,5.643626,0.127718,-0.360251,-0.037716,-1.120365,0.539561
1.98000,1.451611,-0.035602,5.643626,0.127718,-0.360251,-0.037716,-1.120365,0.539561
2.00000,1.451611,-0.035602,5.643626,0.127718,-0.360251,-0.037716,-1.120365,0.539561
2.02000,1.451611,-0.035602,5.643626,0.127718,-0.360251,-0.037716,-1.120365,0.539561
2.04000,1.451611,-0.035602,5.643626,0.127718,-0.360251,-0.037716,-1.120365,0.539561
2.06000,1.451611,-0.035602,5.643626,0.127718,-0.360251,-0.037716,-1.120365,0.539561
2.08000,1.480694,-0.142447,5.639927,0.146547,-0.393734,0.022982,-1.000626,0.440814
2.10000,1.480694,-0.142447,5.639927,0.146547,-0.393734,0.022982,-1.000626,0.440814
2.12000,1.480694,-0.142447,5.639927,0.146547,-0.393734,0.022982,-1.000626,0.440814
2.14000,1.480694,-0.142447,5.639927,0.146547,-0.393734,0.022982,-1.000626,0.440814
2.16000,1.480694,-0.142447,5.639927,0.146547,-0.393734,0.022982,-1.000626,0.440814
2.18000,1.480694,-0.142447,5.639927,0.146547,-0.393734,0.022982,-1.000626,0.440814
2.20000,1.480694,-0.142447,5.639927,0.146547,-0.393734,0.022982,-1.000626,0.440814
2.22000,1.480694,-0.142447,5.639927,0.146547,-0.393734,0.022982,-1.000626,0.440814
2.24000,1.480694,-0.142447,5.639927,0.146547,-0.393734,0.022982,-1.000626,0.440814
2.26000,1.480694,-0.142447,5.639927,0.146547,-0.393734,0.022982,-1.000626,0.440814
2.28000,1.480694,-0.142447,5.639927,0.146547,-0.393734,0.022982,-1.000626,0.440814
2.30000,1.480694,-0.142447,5.639927,0.146547,-0.393734,0.022982,-1.000626,0.440814
2.32000,1.511104,-0.264922,5.639323,0.148096,-0.503725,0.026869,-0.900197,0.423104
2.34000,1.511104,-0.264922,5.639323,0.148096,-0.503725,0.026869,-0.900197,0.423104
2.36000,1.511104,-0.264922,5.639323,0.148096,-0.503725,0.026869,-0.900197,0.423104
2.38000,1.511104,-0.264922,5.639323,0.148096,-0.503725,0.026869,-0.900197,0.423104
2.40000,1.511104,-0.264922,5.639323,0.148096,-0.503725,0.026869,-0.900197,0.423104
2.42000,1.511104,-0.264922,5.639323,0.148096,-0.503725,0.026869,-0.900197,0.423104
2.44000,1.554597,-0.398974,5.649159,0.174144,-0.520853,0.023952,-0.900197,0.423104
2.46000,1.554597,-0.398974,5.649159,0.174144,-0.520853,0.023952,-0.818268,0.284614
2.48000,1.554597,-0.398974,5.649159,0.174144,-0.520853,0.023952,-0.818268,0.284614
2.50000,1.554597,-0.398974,5.649159,0.174144,-0.520853,0.023952,-0.818268,0.284614
2.52000,1.554597,-0.398974,5.649159,0.174144,-0.520853,0.023952,-0.818268,0.284614
2.54000,1.554597,-0.398974,5.649159,0.174144,-0.520853,0.023952,-0.818268,0.284614
2.56000,1.554597,-0.398974,5.649159,0.174144,-0.520853,0.023952,-0.818268,0.284614
2.58000,1.554597,-0.398974,5.649159,0.174144,-0.520853,0.023952,-0.818268,0.284614
2.60000,1.554597,-0.398974,5.649159,0.174144,-0.520853,0.023952,-0.818268,0.284614
2.62000,1.554597,-0.398974,5.649159,0.174144,-0.520853,0.023952,-0.818268,0.284614
2.64000,1.554597,-0.398974,5.649159,0.174144,-0.520853,0.023952,-0.818268,0.284614
2.66000,1.554597,-0.398974,5.649159,0.174144,-0.520853,0.023952,-0.818268,0.284614
2.68000,1.554597,-0.398974,5.649159,0.174144,-0.520853,0.023952,-0.818268,0.284614
2.70000,1.554597,-0.398974,5.649159,0.174144,-0.520853,0.023952,-0.818268,0.284614
2.72000,1.554597,-0.398974,5.649159,0.174144,-0.520853,0.023952,-0.818268,0.284614
2.74000,1.554597,-0.398974,5.649159,0.174144,-0.520853,0.023952,-0.818268,0.284614
2.76000,1.554597,-0.398974,5.649159,0.174144,-0.520853,0.023952,-0.818268,0.284614
2.78000,1.554597,-0.398974,5.649159,0.174144,-0.520853,0.023952,-0.818268,0.284614
2.80000,1.554597,-0.398974,5.649159,0.174144,-0.520853,0.023952,-0.818268,0.284614
2.82000,1.605659,-0.526072,5.691884,0.197228,-0.469558,0.079017,-0.818268,0.284614
2.84000,1.605659,-0.526072,5.691884,0.197228,-0.469558,0.079017,-0.818268,0.284614
2.86000,1.605659,-0.526072,5.691884,0.197228,-0.469558,0.079017,-0.818268,0.284614
2.88000,1.605659,-0.526072,5.691884,0.197228,-0.469558,0.079017,-0.818268,0.284614
2.90000,1.605659,-0.526072,5.691884,0.197228,-0.469558,0.079017,-0.758062,0.271398
2.92000,1.605659,-0.526072,5.691884,0.197228,-0.469558,0.079017,-0.758062,0.271398
2.94000,1.605659,-0.526072,5.691884,0.197228,-0.469558,0.079017,-0.758062,0.271398
2.96000,1.605659,-0.526072,5.691884,0.197228,-0.469558,0.079017,-0.758062,0.271398
2.98000,1.605659,-0.526072,5.691884,0.197228,-0.469558,0.079017,-0.758062,0.271398
3.00000,1.605659,-0.526072,5.691884,0.197228,-0.469558,0.079017,-0.758062,0.271398
3.02000,1.605659,-0.526072,5.691884,0.197228,-0.469558,0.079017,-0.758062,0.271398
3.04000,1.605659,-0.526072,5.691884,0.197228,-0.469558,0.079017,-0.758062,0.271398
3.06000,1.669205,-0.644498,5.722688,0.245348,-0.459505,0.005805,-0.758062,0.271398
3.08000,1.669205,-0.644498,5.722688,0.245348,-0.459505,0.005805,-0.758062,0.271398
3.10000,1.669205,-0.644498,5.722688,0.245348,-0.459505,0.005805,-0.758062,0.271398
3.12000,1.669205,-0.644498,5.722688,0.245348,-0.459505,0.005805,-0.758062,0.271398
3.14000,1.669205,-0.644498,5.722688,0.245348,-0.459505,0.005805,-0.758062,0.271398
3.16000,1.669205,-0.644498,5.722688,0.245348,-0.459505,0.005805,-0.758062,0.271398
3.18000,1.669205,-0.644498,5.722688,0.245348,-0.459505,0.005805,-0.758062,0.271398
3.20000,1.669205,-0.644498,5.722688,0.245348,-0.459505,0.005805,-0.758062,0.271398
3.22000,1.669205,-0.644498,5.722688,0.245348,-0.459505,0.005805,-0.629992,0.694885
3.24000,1.669205,-0.644498,5.722688,0.245348,-0.459505,0.005805,-0.629992,0.694885
3.26000,1.669205,-0.644498,5.722688,0.245348,-0.459505,0.005805,-0.629992,0.694885
3.28000,1.669205,-0.644498,5.722688,0.245348,-0.459505,0.005805,-0.629992,0.694885
3.30000,1.669205,-0.644498,5.722688,0.245348,-0.459505,0.005805,-0.629992,0.694885
3.32000,1.669205,-0.644498,5.722688,0.245348,-0.459505,0.005805,-0.629992,0.694885
3.34000,1.669205,-0.644498,5.722688,0.245348,-0.459505,0.005805,-0.629992,0.694885
3.36000,1.754334,-0.764526,5.748240,0.381268,-0.546266,-0.086207,-0.629992,0.694885
3.38000,1.754334,-0.764526,5.748240,0.381268,-0.546266,-0.086207,-0.629992,0.694885
3.40000,1.754334,-0.764526,5.748240,0.381268,-0.546266,-0.086207,-0.629992,0.694885
3.42000,1.754334,-0.764526,5.748240,0.381268,-0.546266,-0.086207,-0.629992,0.694885
3.44000,1.754334,-0.764526,5.748240,0.381268,-0.546266,-0.086207,-0.629992,0.694885
3.46000,1.754334,-0.764526,5.748240,0.381268,-0.546266,-0.086207,-0.425443,0.847585
3.48000,1.754334,-0.764526,5.748240,0.381268,-0.546266,-0.086207,-0.425443,0.847585
3.50000,1.754334,-0.764526,5.748240,0.381268,-0.546266,-0.086207,-0.425443,0.847585
3.52000,1.754334,-0.764526,5.748240,0.381268,-0.546266,-0.086207,-0.425443,0.847585
3.54000,1.896448,-0.909309,5.767254,0.652043,-0.622958,-0.158753,-0.425443,0.847585
3.56000,1.896448,-0.909309,5.767254,0.652043,-0.622958,-0.158753,-0.425443,0.847585
3.58000,1.896448,-0.909309,5.767254,0.652043,-0.622958,-0.158753,-0.425443,0.847585
3.60000,1.896448,-0.909309,5.767254,0.652043,-0.622958,-0.158753,-0.425443,0.847585
3.62000,1.896448,-0.909309,5.767254,0.652043,-0.622958,-0.158753,-0.425443,0.847585
3.64000,1.896448,-0.909309,5.767254,0.652043,-0.622958,-0.158753,-0.425443,0.847585
3.66000,1.896448,-0.909309,5.767254,0.652043,-0.622958,-0.158753,-0.425443,0.847585
3.68000,1.896448,-0.909309,5.767254,0.652043,-0.622958,-0.158753,-0.425443,0.847585
3.70000,1.896448,-0.909309,5.767254,0.652043,-0.622958,-0.158753,-0.183520,0.905379
3.72000,1.896448,-0.909309,5.767254,0.652043,-0.622958,-0.158753,-0.183520,0.905379
3.74000,1.896448,-0.909309,5.767254,0.652043,-0.622958,-0.158753,-0.183520,0.905379
3.76000,1.896448,-0.909309,5.767254,0.652043,-0.622958,-0.158753,-0.183520,0.905379
3.78000,1.896448,-0.909309,5.767254,0.652043,-0.622958,-0.158753,-0.183520,0.905379
3.80000,1.896448,-0.909309,5.767254,0.652043,-0.622958,-0.158753,-0.183520,0.905379
3.82000,1.896448,-0.909309,5.767254,0.652043,-0.622958,-0.158753,-0.183520,0.905379
3.84000,1.896448,-0.909309,5.767254,0.652043,-0.622958,-0.158753,-0.183520,0.905379
3.86000,1.896448,-0.909309,5.767254,0.652043,-0.622958,-0.158753,-0.183520,0.905379
3.88000,1.896448,-0.909309,5.767254,0.652043,-0.622958,-0.158753,-0.183520,0.905379
3.90000,2.124190,-1.084461,5.776884,1.035783,-0.635146,-0.142680,0.096496,1.148618
