t,x,y,z,vx,vy,vz,yaw,yaw_rate
0.00000,1.355655,0.212451,5.649840,0.016692,-0.019882,-0.028702,-1.579773,0.242322
0.02000,1.350363,0.205623,5.653783,0.004325,-0.051491,-0.006651,-1.579773,0.242322
0.04000,1.350363,0.205623,5.653783,0.004325,-0.051491,-0.006651,-1.579773,0.242322
0.06000,1.350363,0.205623,5.653783,0.004325,-0.051491,-0.006651,-1.579773,0.242322
0.08000,1.350363,0.205623,5.653783,0.004325,-0.051491,-0.006651,-1.579773,0.242322
0.10000,1.350363,0.205623,5.653783,0.004325,-0.051491,-0.006651,-1.579773,0.242322
0.12000,1.350363,0.205623,5.653783,0.004325,-0.051491,-0.006651,-1.579773,0.242322
0.14000,1.350363,0.205623,5.653783,0.004325,-0.051491,-0.006651,-1.579773,0.242322
0.16000,1.350363,0.205623,5.653783,0.004325,-0.051491,-0.006651,-1.579773,0.242322
0.18000,1.350363,0.205623,5.653783,0.004325,-0.051491,-0.006651,-1.565821,0.127388
0.20000,1.350363,0.205623,5.653783,0.004325,-0.051491,-0.006651,-1.565821,0.127388
0.22000,1.334522,0.192421,5.649202,-0.048768,-0.027030,-0.044238,-1.565821,0.127388
0.24000,1.334522,0.192421,5.649202,-0.048768,-0.027030,-0.044238,-1.565821,0.127388
0.26000,1.334522,0.192421,5.649202,-0.048768,-0.027030,-0.044238,-1.565821,0.127388
0.28000,1.334522,0.192421,5.649202,-0.048768,-0.027030,-0.044238,-1.565821,0.127388
0.30000,1.334522,0.192421,5.649202,-0.048768,-0.027030,-0.044238,-1.565821,0.127388
0.32000,1.334522,0.192421,5.649202,-0.048768,-0.027030,-0.044238,-1.565821,0.127388
0.34000,1.334522,0.192421,5.649202,-0.048768,-0.027030,-0.044238,-1.565821,0.127388
0.36000,1.334522,0.192421,5.649202,-0.048768,-0.027030,-0.044238,-1.565821,0.127388
0.38000,1.334522,0.192421,5.649202,-0.048768,-0.027030,-0.044238,-1.565821,0.127388
0.40000,1.334522,0.192421,5.649202,-0.048768,-0.027030,-0.044238,-1.565821,0.127388
0.42000,1.334522,0.192421,5.649202,-0.048768,-0.027030,-0.044238,-1.565821,0.127388
0.44000,1.334522,0.192421,5.649202,-0.048768,-0.027030,-0.044238,-1.565821,0.127388
0.46000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.561561,0.029859
0.48000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.561561,0.029859
0.50000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.561561,0.029859
0.52000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.561561,0.029859
0.54000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.561561,0.029859
0.56000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.561561,0.029859
0.58000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.561561,0.029859
0.60000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.561561,0.029859
0.62000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.561561,0.029859
0.64000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.561561,0.029859
0.66000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.561561,0.029859
0.68000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.561561,0.029859
0.70000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.544174,0.220407
0.72000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.544174,0.220407
0.74000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.544174,0.220407
0.76000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.544174,0.220407
0.78000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.544174,0.220407
0.80000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.544174,0.220407
0.82000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.544174,0.220407
0.84000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.544174,0.220407
0.86000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.544174,0.220407
0.88000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.544174,0.220407
0.90000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.544174,0.220407
0.92000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.544174,0.220407
0.94000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.544174,0.220407
0.96000,1.322737,0.174968,5.641841,-0.002728,-0.051504,-0.000041,-1.544174,0.220407
0.98000,1.326059,0.146025,5.644335,-0.017005,-0.104193,0.002013,-1.504216,0.271591
1.00000,1.326059,0.146025,5.644335,-0.017005,-0.104193,0.002013,-1.504216,0.271591
1.02000,1.329554,0.111365,5.645690,-0.046261,-0.111198,-0.049042,-1.504216,0.271591
1.04000,1.329554,0.111365,5.645690,-0.046261,-0.111198,-0.049042,-1.451367,0.298675
1.06000,1.329554,0.111365,5.645690,-0.046261,-0.111198,-0.049042,-1.451367,0.298675
1.08000,1.329554,0.111365,5.645690,-0.046261,-0.111198,-0.049042,-1.451367,0.298675
1.10000,1.329554,0.111365,5.645690,-0.046261,-0.111198,-0.049042,-1.451367,0.298675
1.12000,1.329554,0.111365,5.645690,-0.046261,-0.111198,-0.049042,-1.451367,0.298675
1.14000,1.329554,0.111365,5.645690,-0.046261,-0.111198,-0.049042,-1.451367,0.298675
1.16000,1.329554,0.111365,5.645690,-0.046261,-0.111198,-0.049042,-1.451367,0.298675
1.18000,1.329554,0.111365,5.645690,-0.046261,-0.111198,-0.049042,-1.451367,0.298675
1.20000,1.329554,0.111365,5.645690,-0.046261,-0.111198,-0.049042,-1.451367,0.298675
1.22000,1.329554,0.111365,5.645690,-0.046261,-0.111198,-0.049042,-1.451367,0.298675
1.24000,1.329554,0.111365,5.645690,-0.046261,-0.111198,-0.049042,-1.451367,0.298675
1.26000,1.329554,0.111365,5.645690,-0.046261,-0.111198,-0.049042,-1.451367,0.298675
1.28000,1.329554,0.111365,5.645690,-0.046261,-0.111198,-0.049042,-1.451367,0.298675
1.30000,1.324726,0.071769,5.638854,-0.000519,-0.184056,0.019322,-1.451367,0.298675
1.32000,1.324726,0.071769,5.638854,-0.000519,-0.184056,0.019322,-1.451367,0.298675
1.34000,1.324726,0.071769,5.638854,-0.000519,-0.184056,0.019322,-1.451367,0.298675
1.36000,1.324726,0.071769,5.638854,-0.000519,-0.184056,0.019322,-1.451367,0.298675
1.38000,1.324726,0.071769,5.638854,-0.000519,-0.184056,0.019322,-1.451367,0.298675
1.40000,1.324726,0.071769,5.638854,-0.000519,-0.184056,0.019322,-1.407124,0.188977
1.42000,1.324726,0.071769,5.638854,-0.000519,-0.184056,0.019322,-1.407124,0.188977
1.44000,1.324726,0.071769,5.638854,-0.000519,-0.184056,0.019322,-1.407124,0.188977
1.46000,1.324726,0.071769,5.638854,-0.000519,-0.184056,0.019322,-1.407124,0.188977
1.48000,1.324726,0.071769,5.638854,-0.000519,-0.184056,0.019322,-1.407124,0.188977
1.50000,1.324726,0.071769,5.638854,-0.000519,-0.184056,0.019322,-1.407124,0.188977
1.52000,1.315509,0.016352,5.633350,0.017086,-0.198285,-0.056602,-1.407124,0.188977
1.54000,1.315509,0.016352,5.633350,0.017086,-0.198285,-0.056602,-1.407124,0.188977
1.56000,1.315509,0.016352,5.633350,0.017086,-0.198285,-0.056602,-1.407124,0.188977
1.58000,1.315509,0.016352,5.633350,0.017086,-0.198285,-0.056602,-1.407124,0.188977
1.60000,1.315509,0.016352,5.633350,0.017086,-0.198285,-0.056602,-1.367204,0.180503
1.62000,1.315509,0.016352,5.633350,0.017086,-0.198285,-0.056602,-1.367204,0.180503
1.64000,1.315509,0.016352,5.633350,0.017086,-0.198285,-0.056602,-1.367204,0.180503
1.66000,1.315509,0.016352,5.633350,0.017086,-0.198285,-0.056602,-1.367204,0.180503
1.68000,1.315509,0.016352,5.633350,0.017086,-0.198285,-0.056602,-1.367204,0.180503
1.70000,1.315509,0.016352,5.633350,0.017086,-0.198285,-0.056602,-1.367204,0.180503
1.72000,1.315509,0.016352,5.633350,0.017086,-0.198285,-0.056602,-1.367204,0.180503
1.74000,1.313750,-0.044138,5.625075,0.015966,-0.240872,-0.070255,-1.367204,0.180503
1.76000,1.313750,-0.044138,5.625075,0.015966,-0.240872,-0.070255,-1.367204,0.180503
1.78000,1.313750,-0.044138,5.625075,0.015966,-0.240872,-0.070255,-1.367204,0.180503
