time,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,e_yaw,ff_x,ff_y,ff_z,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
0.0500,1.369617,0.209223,5.648716,0.043134,-0.033272,0.024294,-1.594285,-0.018349,1.8342453241348267,2.186746835708618,3.1909632682800293,0.03166964277625084,-0.02357844077050686,0.01071273535490036,-1.3094592094421387,0.11297989636659622,1.416590026823243,2.2086713075966387,5.648716,-0.4176552973115837,0.02192447188802049,2.457752731719971,-0.2848257905578613,0.036687876996090725,-0.0008619080691796849,0.0,-0.20882764865579184,0.010962235944010246,1.2288763658599855,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.17213977165970112,0.010100327874830561,1.2288763658599855,-0.24099352208294866
0.1000,1.377992,0.196821,5.64361,0.008886,-0.076756,-0.003796,-1.594285,-0.018349,1.8432928323745728,2.187831163406372,3.188173770904541,0.08004695177078247,-0.0270293727517128,-0.03717895224690437,-1.3090970516204834,-0.013547626323997974,1.424965026823243,2.196269307596639,5.64361,-0.41832780555132976,0.008438144190266783,2.4554362290954588,-0.28518794837951655,0.036687876996090725,-0.0008619080691796849,0.0,-0.20916390277566488,0.0042190720951333915,1.2277181145477294,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.17247602577957416,0.003357164025953707,1.2277181145477294,-0.22863049607121344
0.1500,1.377992,0.196821,5.64361,0.008886,-0.076756,-0.003796,-1.594285,-0.018349,1.8432928323745728,2.187831163406372,3.188173770904541,0.08004695177078247,-0.0270293727517128,-0.03717895224690437,-1.3234483003616333,-0.15232780575752258,1.424965026823243,2.196269307596639,5.64361,-0.41832780555132976,0.008438144190266783,2.4554362290954588,-0.27083669963836665,0.036687876996090725,-0.0008619080691796849,0.0,-0.20916390277566488,0.0042190720951333915,1.2277181145477294,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.17247602577957416,0.003357164025953707,1.2277181145477294,-0.2032714791349411
0.2000,1.377992,0.196821,5.64361,0.008886,-0.076756,-0.003796,-1.594285,-0.018349,1.8432928323745728,2.187831163406372,3.188173770904541,0.08004695177078247,-0.0270293727517128,-0.03717895224690437,-1.3234483003616333,-0.15232780575752258,1.424965026823243,2.196269307596639,5.64361,-0.41832780555132976,0.008438144190266783,2.4554362290954588,-0.27083669963836665,0.036687876996090725,-0.0008619080691796849,0.0,-0.20916390277566488,0.0042190720951333915,1.2277181145477294,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.17247602577957416,0.003357164025953707,1.2277181145477294,-0.2032714791349411
0.2500,1.379558300000699,0.19435844999890106,5.643237399999833,0.009899400000452235,-0.07860010000082295,-0.003675999999946449,-1.577233,0.087568,1.8432928323745728,2.187831163406372,3.188173770904541,0.08004695177078247,-0.0270293727517128,-0.03717895224690437,-1.3234483003616333,-0.15232780575752258,1.3924315575189985,2.194317019379994,5.643237399999833,-0.45086127485557426,0.006485855973621835,2.4550636290952923,-0.2537846996383668,-0.17513237200356352,0.0011272854143624588,0.0,-0.22543063742778713,0.0032429279868109173,1.2275318145476461,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.40056300943135065,0.004370213401173376,1.2275318145476461,-0.1790381791349412
0.3000,1.388434,0.180404,5.641126,0.015642,-0.08905,-0.002996,-1.577233,0.087568,1.8432928323745728,2.187831163406372,3.188173770904541,0.08004695177078247,-0.0270293727517128,-0.03717895224690437,-1.3234483003616333,-0.15232780575752258,1.4013072575182994,2.180362569381093,5.641126,-0.4419855748562733,-0.007468594025278996,2.452952229095459,-0.2537846996383668,-0.17513237200356352,0.0011272854143624588,0.0,-0.22099278742813666,-0.003734297012639498,1.2264761145477294,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.3961251594317002,-0.0026070115982770392,1.2264761145477294,-0.1790381791349412
0.3500,1.388434,0.180404,5.641126,0.015642,-0.08905,-0.002996,-1.577233,0.087568,1.8550350666046143,2.1935811042785645,3.186779260635376,0.08184369653463364,-0.03927953168749809,0.014576883055269718,-1.3434972763061523,-0.180972158908844,1.4013072575182994,2.180362569381093,5.641126,-0.4537278090863148,-0.013218534897471379,2.454346739364624,-0.23373572369384776,-0.17513237200356352,0.0011272854143624588,0.0,-0.2268639045431574,-0.0066092674487356895,1.227173369682312,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.40199627654672093,-0.005481982034373231,1.227173369682312,-0.16013456306419382
0.4000,1.388434,0.180404,5.641126,0.015642,-0.08905,-0.002996,-1.577233,0.087568,1.8550350666046143,2.1935811042785645,3.186779260635376,0.08184369653463364,-0.03927953168749809,0.014576883055269718,-1.3434972763061523,-0.180972158908844,1.4013072575182994,2.180362569381093,5.641126,-0.4537278090863148,-0.013218534897471379,2.454346739364624,-0.23373572369384776,-0.17513237200356352,0.0011272854143624588,0.0,-0.2268639045431574,-0.0066092674487356895,1.227173369682312,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.40199627654672093,-0.005481982034373231,1.227173369682312,-0.16013456306419382
0.4500,1.388434,0.180404,5.641126,0.015642,-0.08905,-0.002996,-1.577233,0.087568,1.8550350666046143,2.1935811042785645,3.186779260635376,0.08184369653463364,-0.03927953168749809,0.014576883055269718,-1.3434972763061523,-0.180972158908844,1.4013072575182994,2.180362569381093,5.641126,-0.4537278090863148,-0.013218534897471379,2.454346739364624,-0.23373572369384776,-0.17513237200356352,0.0011272854143624588,0.0,-0.2268639045431574,-0.0066092674487356895,1.227173369682312,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.40199627654672093,-0.005481982034373231,1.227173369682312,-0.16013456306419382
0.5000,1.388434,0.180404,5.641126,0.015642,-0.08905,-0.002996,-1.577233,0.087568,1.8550350666046143,2.1935811042785645,3.186779260635376,0.08184369653463364,-0.03927953168749809,0.014576883055269718,-1.3434972763061523,-0.180972158908844,1.4013072575182994,2.180362569381093,5.641126,-0.4537278090863148,-0.013218534897471379,2.454346739364624,-0.23373572369384776,-0.17513237200356352,0.0011272854143624588,0.0,-0.2268639045431574,-0.0066092674487356895,1.227173369682312,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.40199627654672093,-0.005481982034373231,1.227173369682312,-0.16013456306419382
