t,x,y,z,vx,vy,vz,yaw,yaw_rate
0.00000,1.330907,0.086511,5.697678,-0.045107,-0.062726,-0.053924,-1.611706,0.201356
0.02000,1.330907,0.086511,5.697678,-0.045107,-0.062726,-0.053924,-1.611706,0.201356
0.04000,1.330907,0.086511,5.697678,-0.045107,-0.062726,-0.053924,-1.611706,0.201356
0.06000,1.330907,0.086511,5.697678,-0.045107,-0.062726,-0.053924,-1.611706,0.201356
0.08000,1.330907,0.086511,5.697678,-0.045107,-0.062726,-0.053924,-1.611706,0.201356
0.10000,1.330907,0.086511,5.697678,-0.045107,-0.062726,-0.053924,-1.611706,0.201356
0.12000,1.330907,0.086511,5.697678,-0.045107,-0.062726,-0.053924,-1.611706,0.201356
0.14000,1.330907,0.086511,5.697678,-0.045107,-0.062726,-0.053924,-1.611706,0.201356
0.16000,1.330907,0.086511,5.697678,-0.045107,-0.062726,-0.053924,-1.611706,0.201356
0.18000,1.330907,0.086511,5.697678,-0.045107,-0.062726,-0.053924,-1.611706,0.201356
0.20000,1.330907,0.086511,5.697678,-0.045107,-0.062726,-0.053924,-1.581402,0.116430
0.22000,1.322027,0.067170,5.680612,-0.040498,-0.036282,-0.040095,-1.581402,0.116430
0.24000,1.322027,0.067170,5.680612,-0.040498,-0.036282,-0.040095,-1.581402,0.116430
0.26000,1.322027,0.067170,5.680612,-0.040498,-0.036282,-0.040095,-1.581402,0.116430
0.28000,1.322027,0.067170,5.680612,-0.040498,-0.036282,-0.040095,-1.581402,0.116430
0.30000,1.322027,0.067170,5.680612,-0.040498,-0.036282,-0.040095,-1.581402,0.116430
0.32000,1.322027,0.067170,5.680612,-0.040498,-0.036282,-0.040095,-1.581402,0.116430
0.34000,1.322027,0.067170,5.680612,-0.040498,-0.036282,-0.040095,-1.581402,0.116430
0.36000,1.322027,0.067170,5.680612,-0.040498,-0.036282,-0.040095,-1.581402,0.116430
0.38000,1.322027,0.067170,5.680612,-0.040498,-0.036282,-0.040095,-1.581402,0.116430
0.40000,1.322027,0.067170,5.680612,-0.040498,-0.036282,-0.040095,-1.581402,0.116430
0.42000,1.322027,0.067170,5.680612,-0.040498,-0.036282,-0.040095,-1.581402,0.116430
0.44000,1.322027,0.067170,5.680612,-0.040498,-0.036282,-0.040095,-1.581402,0.116430
0.46000,1.322027,0.067170,5.680612,-0.040498,-0.036282,-0.040095,-1.581402,0.116430
0.48000,1.322027,0.067170,5.680612,-0.040498,-0.036282,-0.040095,-1.581402,0.116430
0.50000,1.322027,0.067170,5.680612,-0.040498,-0.036282,-0.040095,-1.539105,0.169243
0.52000,1.322027,0.067170,5.680612,-0.040498,-0.036282,-0.040095,-1.539105,0.169243
0.54000,1.322027,0.067170,5.680612,-0.040498,-0.036282,-0.040095,-1.539105,0.169243
0.56000,1.322027,0.067170,5.680612,-0.040498,-0.036282,-0.040095,-1.539105,0.169243
0.58000,1.301711,0.054265,5.659318,-0.093190,-0.018575,0.019724,-1.500095,0.162636
0.60000,1.301711,0.054265,5.659318,-0.093190,-0.018575,0.019724,-1.500095,0.162636
0.62000,1.301711,0.054265,5.659318,-0.093190,-0.018575,0.019724,-1.500095,0.162636
0.64000,1.301711,0.054265,5.659318,-0.093190,-0.018575,0.019724,-1.500095,0.162636
0.66000,1.301711,0.054265,5.659318,-0.093190,-0.018575,0.019724,-1.500095,0.162636
0.68000,1.301711,0.054265,5.659318,-0.093190,-0.018575,0.019724,-1.500095,0.162636
0.70000,1.301711,0.054265,5.659318,-0.093190,-0.018575,0.019724,-1.500095,0.162636
0.72000,1.301711,0.054265,5.659318,-0.093190,-0.018575,0.019724,-1.500095,0.162636
0.74000,1.301711,0.054265,5.659318,-0.093190,-0.018575,0.019724,-1.500095,0.162636
0.76000,1.301711,0.054265,5.659318,-0.093190,-0.018575,0.019724,-1.500095,0.162636
0.78000,1.301711,0.054265,5.659318,-0.093190,-0.018575,0.019724,-1.500095,0.162636
0.80000,1.301711,0.054265,5.659318,-0.093190,-0.018575,0.019724,-1.500095,0.162636
0.82000,1.301711,0.054265,5.659318,-0.093190,-0.018575,0.019724,-1.500095,0.162636
0.84000,1.301711,0.054265,5.659318,-0.093190,-0.018575,0.019724,-1.500095,0.162636
0.86000,1.301711,0.054265,5.659318,-0.093190,-0.018575,0.019724,-1.500095,0.162636
0.88000,1.301711,0.054265,5.659318,-0.093190,-0.018575,0.019724,-1.500095,0.162636
0.90000,1.301711,0.054265,5.659318,-0.093190,-0.018575,0.019724,-1.500095,0.162636
0.92000,1.301711,0.054265,5.659318,-0.093190,-0.018575,0.019724,-1.500095,0.162636
0.94000,1.279494,0.040056,5.660542,-0.038409,-0.032387,0.048613,-1.469824,0.070026
0.96000,1.279494,0.040056,5.660542,-0.038409,-0.032387,0.048613,-1.469824,0.070026
0.98000,1.279494,0.040056,5.660542,-0.038409,-0.032387,0.048613,-1.469824,0.070026
1.00000,1.279494,0.040056,5.660542,-0.038409,-0.032387,0.048613,-1.469824,0.070026
1.02000,1.279494,0.040056,5.660542,-0.038409,-0.032387,0.048613,-1.469824,0.070026
1.04000,1.279494,0.040056,5.660542,-0.038409,-0.032387,0.048613,-1.469824,0.070026
1.06000,1.279494,0.040056,5.660542,-0.038409,-0.032387,0.048613,-1.469824,0.070026
